gen,ST0_sep_21_Y,ST0_may_22_Y,ST0_jul_22_Y,ST0_aug_22_Y,ST0_sep_22_Y,ST1_sep_21_Y,ST1_may_22_Y,ST1_jul_22_Y,ST1_aug_22_Y,ST1_sep_22_Y,ST2_may,ST2_jul,ST2_aug,ST2_sep,ST3_21,ST3_22,ST4_Yi
11,0.587083970603475,2.93678663797764,2.33200655232671,1.30121652483884,1.11131295615816,0.554872736222069,2.3251582763423,2.39295234026223,1.39686099934342,1.16353165659688,2.3251582763423,2.39295234026223,1.39686099934342,0.859202196409476,0.554872736222069,1.81962581813621,1.56667520175338
110,0.560773282703366,1.99670972712442,3.01967327433712,1.70994387576581,1.27869070306975,0.568145269167317,2.07807739166235,2.52261960723473,1.65547134058983,1.33514132885273,2.07807739166235,2.52261960723473,1.65547134058983,0.951643299010023,0.568145269167317,1.89782741708491,1.63189098750139
111,0.560275749666701,2.55866327376067,2.32624719927917,1.31132103532375,1.24512330754569,0.553277597957006,2.15511039097459,2.32475948903348,1.40183017751291,1.2345736842692,2.15511039097459,2.32475948903348,1.40183017751291,0.893925641113103,0.553277597957006,1.77906843544755,1.53391026794944
112,0.510586614982653,1.26356184647287,1.4642012450612,0.710769793828537,0.607611191725353,0.445588683703687,1.24641299160888,1.53514673401915,0.753564049938105,0.649019959037082,1.24641299160888,1.53514673401915,0.753564049938105,0.547304321370384,0.445588683703687,1.0460359336508,0.925946483661381
113,0.433174269586243,1.71238673824551,1.83565588176031,1.19570522253263,1.25519984169645,0.484079221082871,1.64819303846232,1.95671087648219,1.22273065093576,1.14929331533561,1.64819303846232,1.95671087648219,1.22273065093576,0.816686268209242,0.484079221082871,1.49423197030397,1.29220142045975
114,0.520233172083833,1.84341819220019,2.09295596377789,1.16121124606249,0.957395067649149,0.499492835572306,1.72989078707235,2.01917726721071,1.17980998633646,0.988203862216963,1.72989078707235,2.01917726721071,1.17980998633646,0.743848348894635,0.499492835572306,1.47927047570912,1.28331494768176
115,0.415360597186032,1.26550421529962,1.66776919934373,0.976088527129874,0.935198522321305,0.437566827836763,1.34758766754865,1.70605197627678,0.981863451939292,0.884162145679868,1.34758766754865,1.70605197627678,0.981863451939292,0.660864486758315,0.437566827836763,1.22991631036115,1.07144641385627
116,0.595032833488674,1.26454201153759,1.57215325768086,0.999766510280786,0.939265529602336,0.526045055629667,1.34099050808821,1.69551839951986,1.00531597649423,0.941626471457831,1.34099050808821,1.69551839951986,1.00531597649423,0.733835763543749,0.526045055629667,1.24586283889003,1.10189928223796
117,0.614512254811115,1.64746189365606,1.55486733579028,0.575389670288413,0.518430687523186,0.486423237326395,1.41658171679778,1.60053475138125,0.703914596681594,0.609326198940833,1.41658171679778,1.60053475138125,0.703914596681594,0.547874718133614,0.486423237326395,1.08258931595037,0.963356100225572
118,0.291487974255504,0.156814367931788,0.586264583254774,0.552117940859667,0.724230224415263,0.337883112832809,0.54764340762284,0.992621516612902,0.510493803203365,0.579905302434962,0.54764340762284,0.992621516612902,0.510493803203365,0.458894207633885,0.337883112832809,0.657666007468517,0.593709428541376
119,0.42816764859427,2.72248219225165,2.52439736078684,1.50010970305459,1.26365598056182,0.496611402757893,2.29637448438269,2.46925334790105,1.52743520721199,1.25052241221411,2.29637448438269,2.46925334790105,1.52743520721199,0.873566907486003,0.496611402757893,1.88589636292746,1.60803937089355
12,0.872649519094795,2.25042554098993,3.29125301709731,1.38149487224166,1.02576936590573,0.663023757958666,2.12162573959895,2.47339150184684,1.49268051585545,1.24423293744819,2.12162573959895,2.47339150184684,1.49268051585545,0.953628347703425,0.663023757958666,1.83298267368736,1.59899089054162
120,0.37307173693218,1.08322351541707,1.48591637667322,0.95659564471816,0.938532255672223,0.415318278899057,1.22594628075925,1.60571644328148,0.938117573712115,0.861109576522139,1.22594628075925,1.60571644328148,0.938117573712115,0.638213927710598,0.415318278899057,1.15772246856875,1.00924163063481
121,0.556850363747055,2.48556689475517,2.29362270571992,1.53967406426081,1.21944252728559,0.554771591175478,2.15261778735934,2.36392625408088,1.51508457644748,1.2553494166856,2.15261778735934,2.36392625408088,1.51508457644748,0.90506050393054,0.554771591175478,1.82174450864333,1.56834992514976
122,0.49753047268988,2.45758507200864,2.15009341448092,0.894851708422303,1.05724413107297,0.493045759062946,1.989462097127,2.10230193694146,1.09917300937178,1.01344906337552,1.989462097127,2.10230193694146,1.09917300937178,0.753247411219232,0.493045759062946,1.55109652670394,1.33948637317574
123,0.312399788543986,0.575149530409237,1.91452537616453,1.26120866489733,1.0253868901679,0.401990707812945,1.11548376734404,1.71419161081455,1.12416640553398,0.954431716560284,1.11548376734404,1.71419161081455,1.12416640553398,0.678211212186615,0.401990707812945,1.22706837506321,1.06205284161316
124,0.445577241915905,1.23529138096726,1.09842385355537,0.578139849506666,0.351418211686484,0.384854496973938,1.12848224962431,1.35081664977476,0.581508294780975,0.430204901627567,1.12848224962431,1.35081664977476,0.581508294780975,0.407529699300752,0.384854496973938,0.872753023951905,0.775173318556312
125,0.464712840463384,2.47762913692387,2.82970330378209,1.85434086776091,1.4137600330323,0.538293602428796,2.30521370984216,2.62785543338621,1.77222251793816,1.42452011498255,2.30521370984216,2.62785543338621,1.77222251793816,0.981406858705674,0.538293602428796,2.03245294403727,1.73362107571557
126,0.409387853908081,1.39866990355422,1.76534797142319,0.726888789687952,0.450082452430471,0.383586160870258,1.34972526888113,1.63206167074232,0.754542223633848,0.532535069100656,1.34972526888113,1.63206167074232,0.754542223633848,0.458060614985457,0.383586160870258,1.06721605808949,0.930490078645643
127,0.639376814446642,2.25335015085494,2.01055328147659,1.18284942221425,0.759856926365967,0.540448113513713,1.83889500463283,2.04551164974918,1.17232167093656,0.904235005907352,1.83889500463283,2.04551164974918,1.17232167093656,0.722341559710533,0.540448113513713,1.49024083280648,1.30028228894793
128,0.638975934201601,2.79829345847597,3.00681255668334,1.78369741638126,1.36524804688252,0.619025645736987,2.47650529036866,2.7321242217439,1.77832617696469,1.44472940637627,2.47650529036866,2.7321242217439,1.77832617696469,1.03187752605663,0.619025645736987,2.10792127386338,1.8101421482381
129,0.232401195382539,0.44998242016397,1.79111212625223,1.04240547703596,1.02681291359146,0.356209476376541,0.995154719310032,1.58153554384342,0.973889092580078,0.88539782846994,0.995154719310032,1.58153554384342,0.973889092580078,0.620803652423241,0.356209476376541,1.10899429605087,0.958437332116003
13,0.552201509562,2.04528587595716,1.79448134941569,1.01605584822321,0.868555684886723,0.502452404105326,1.74477553999925,1.92628805780422,1.06974861984026,0.910565643862678,1.74477553999925,1.92628805780422,1.06974861984026,0.706509023984002,0.502452404105326,1.4128444653766,1.23076605312235
130,0.398083953474097,-0.080723450519719,0.920160296847842,0.315928510805535,0.391674955356475,0.353453831602712,0.430580311894896,0.9324494893138,0.330553266957308,0.360051599636848,0.430580311894896,0.9324494893138,0.330553266957308,0.35675271561978,0.353453831602712,0.513408666950713,0.481417699881113
131,0.378436628876811,0.889428835696014,1.71052108139773,1.15267498579615,0.943258443139098,0.423800657043233,1.20668874687753,1.68656658843611,1.05588925637112,0.902966754118507,1.20668874687753,1.68656658843611,1.05588925637112,0.66338370558087,0.423800657043233,1.21302783645082,1.0551824005693
132,0.457958429041107,1.78428227465581,2.5159701992636,1.27408557004642,1.23393173004211,0.499428508624205,1.80985482430756,2.19000844214656,1.33122520034925,1.17847012547491,1.80985482430756,2.19000844214656,1.33122520034925,0.838949317049558,0.499428508624205,1.62738964806957,1.4017974201805
133,0.300566028296384,1.90266446167153,1.63926842070969,1.03189976037591,0.845337065863472,0.376469803059074,1.64396562039236,1.83859850678323,1.02386024101022,0.816075796147089,1.64396562039236,1.83859850678323,1.02386024101022,0.596272799603082,0.376469803059074,1.33062504108322,1.13979399347839
134,0.859391331973788,1.69554579994801,2.24437099798594,1.21983249808115,1.7054989628772,0.73738534847126,1.75760436107404,2.15299700267149,1.4135503345721,1.58100896371851,1.75760436107404,2.15299700267149,1.4135503345721,1.15919715609488,0.73738534847126,1.72629016550903,1.52850920210148
135,0.391977435565744,0.847854002281248,1.47944136144115,1.1308887171165,1.09375079776339,0.442765290190305,1.15472893637399,1.62272101660364,1.05406410695376,0.992076717328948,1.15472893637399,1.62272101660364,1.05406410695376,0.717421003759627,0.442765290190305,1.20589769431509,1.05327121349013
136,0.345206926134033,1.51213038916918,1.9626509085436,1.09417001014123,0.813226765913153,0.396984451651961,1.5238264920261,1.86206466692286,1.05793314154068,0.820486058498259,1.5238264920261,1.86206466692286,1.05793314154068,0.60873525507511,0.396984451651961,1.31607758974697,1.13225896212797
137,0.63517287847662,1.25471376353949,1.80751205546278,1.09444304634583,0.718538451211718,0.528543782212867,1.37847177375516,1.76532285390361,1.0344782920924,0.835481222419929,1.37847177375516,1.76532285390361,1.0344782920924,0.682012502316398,0.528543782212867,1.25343853554278,1.10845958487679
138,0.580269690619262,1.51836705665595,2.14490110561642,1.39479550798587,1.08820492047784,0.546398134820499,1.63644266764355,2.05031108472167,1.32670650729662,1.12595352668869,1.63644266764355,2.05031108472167,1.32670650729662,0.836175830754595,0.546398134820499,1.53485344658763,1.33716238423421
139,0.392582418726041,2.44602135943319,1.7151991256984,1.04163496921191,0.899773469674743,0.428839986895772,1.9222147787193,1.99461716138889,1.09548774600149,0.894480372358971,1.9222147787193,1.99461716138889,1.09548774600149,0.661660179627372,0.428839986895772,1.47670001461716,1.26712800907288
14,0.407942857866305,1.7368580260246,2.0284783940312,1.40911193467138,1.02151247367983,0.456344095164435,1.7127817827149,2.05242042912942,1.30742889071705,1.03610554548593,1.7127817827149,2.05242042912942,1.30742889071705,0.746224820325182,0.456344095164435,1.52718416201182,1.31301614864235
140,0.373952277729649,0.386973628959385,0.596621820242351,0.601013003933071,0.361546349206577,0.342170181700291,0.71757539200338,1.08313563437819,0.486042750107784,0.388679571674528,0.71757539200338,1.08313563437819,0.486042750107784,0.365424876687409,0.342170181700291,0.66885833704097,0.603520705972835
141,0.548366916705067,1.28297438651566,1.56639503499418,0.883840094386924,0.861929549143693,0.493014554663304,1.32162628262097,1.651834940628,0.919801085632263,0.857671476529737,1.32162628262097,1.651834940628,0.919801085632263,0.67534301559652,0.493014554663304,1.18773344635274,1.04878966801485
142,0.559609773447483,1.95422436187118,1.58043073286409,0.963747643613375,0.868633282098704,0.503485528250277,1.65663485415202,1.82948565340537,1.01537930636997,0.895132096244649,1.65663485415202,1.82948565340537,1.01537930636997,0.699308812247463,0.503485528250277,1.349157977543,1.18002348768446
143,0.463141743896272,1.22920178938517,1.23407994419511,0.650114295514199,0.589050728942546,0.418133582895461,1.17787203125176,1.4383945170448,0.687127057915026,0.604481245854549,1.17787203125176,1.4383945170448,0.687127057915026,0.511307414375005,0.418133582895461,0.976968713016534,0.865201686992319
144,0.331948943466894,1.02552916596428,1.08968632380415,0.747050088959174,0.640262181645978,0.359868188587367,1.07338386239845,1.37968793226692,0.71171515018697,0.606941215721274,1.07338386239845,1.37968793226692,0.71171515018697,0.483404702154321,0.359868188587367,0.942932040143405,0.826319269832197
145,0.767880118449163,1.69681982185138,1.56334456975919,0.859378137701107,0.954483941374184,0.60988117435061,1.52612679968854,1.7578089544946,0.977171628888541,0.986983190530195,1.52612679968854,1.7578089544946,0.977171628888541,0.798432182440402,0.60988117435061,1.31202264340047,1.1715943495905
146,0.61237994713528,2.04829214780214,2.01824219757795,1.27778338950725,1.28563691372287,0.578763295796158,1.86015880898058,2.12111800929439,1.3335225066932,1.24964376467758,1.86015880898058,2.12111800929439,1.3335225066932,0.914203530236868,0.578763295796158,1.64111077241144,1.42864127708838
147,0.438591916764395,0.914136906227,1.59901200932401,0.90536337050171,0.849000820100189,0.437586548363273,1.15175221086297,1.57854941416993,0.895017953230422,0.813395528307721,1.15175221086297,1.57854941416993,0.895017953230422,0.625491038335497,0.437586548363273,1.10967877664276,0.975260330986863
148,0.542839739130393,2.38817557793676,2.4891750609588,1.27592135060786,1.15637385960067,0.535644818937859,2.08876126242165,2.31185535360358,1.36386256173841,1.16700782309255,2.08876126242165,2.31185535360358,1.36386256173841,0.851326321015206,0.535644818937859,1.73287175021405,1.49342636395881
149,0.495283148447748,2.22574861391518,2.48115566389848,1.43628221192,1.12485337263326,0.513021650133543,2.03497131294784,2.3152520243863,1.42946617342212,1.15745164133679,2.03497131294784,2.3152520243863,1.42946617342212,0.835236645735168,0.513021650133543,1.73428528802326,1.49003256044532
15,0.546445074488648,2.62216949013103,2.73327790022437,1.47874353660544,1.17322961616158,0.546076859906887,2.27777351573036,2.49641263227243,1.51967295785822,1.22753323726814,2.27777351573036,2.49641263227243,1.51967295785822,0.886805048587515,0.546076859906887,1.88034808578229,1.61349384060721
150,0.530228297496968,2.10945481954192,1.46930942134136,1.10088305824765,1.02902029699436,0.507744974123316,1.74561260351429,1.89000564144894,1.12472135591141,1.01418071415122,1.74561260351429,1.89000564144894,1.12472135591141,0.760962844137268,0.507744974123316,1.44363007875647,1.25645305782984
151,0.393107748888581,2.45900665328831,2.38469259317111,1.2132124923319,1.18085533530516,0.462702221808141,2.09093140403579,2.27375227437582,1.31453963885857,1.12558000213073,2.09093140403579,2.27375227437582,1.31453963885857,0.794141111969435,0.462702221808141,1.70120082985023,1.45350110824181
152,0.443520936221083,2.01640741986214,1.36638570716832,0.965538644891768,0.883894465395108,0.447444908052113,1.64781967409361,1.77785033561106,0.992810888830259,0.865962150516139,1.64781967409361,1.77785033561106,0.992810888830259,0.656703529284126,0.447444908052113,1.32111076226277,1.14637759142064
153,0.359260091639935,0.291659387682629,0.751802388574681,0.415666846617567,0.40227321187254,0.338885372096618,0.652325796273096,1.02194773891265,0.403810869446671,0.379340364712033,0.652325796273096,1.02194773891265,0.403810869446671,0.359112868404325,0.338885372096618,0.614356192336112,0.559262028288213
154,0.496543211707722,2.51699115485778,3.38579796506446,1.83415448220992,1.35116095246868,0.550056432896483,2.41053225304125,2.78438217886506,1.80377094854116,1.40725471084199,2.41053225304125,2.78438217886506,1.80377094854116,0.978655571869234,0.550056432896483,2.10148502282236,1.79119930483719
155,0.749178940671228,1.73153698463212,1.38947255257058,0.619915860230128,0.596121797245333,0.559827339847586,1.39259160929786,1.57642069069759,0.742286759867541,0.7017208836705,1.39259160929786,1.57642069069759,0.742286759867541,0.630774111759043,0.559827339847586,1.10325498588337,0.994569456676216
156,0.407090296768729,2.75085622081488,2.19042750358374,1.45270733229532,0.994372125377265,0.458637279158044,2.22548349110068,2.33274595727937,1.41155372273266,1.05392461205796,2.22548349110068,2.33274595727937,1.41155372273266,0.756280945608,0.458637279158044,1.75592694579267,1.49646901246574
157,0.640851090728819,1.36210828315373,2.05313065127925,1.1606074933993,0.971229855748634,0.558129699966368,1.49985707280839,1.90924084757397,1.15726942933141,1.02071793961619,1.49985707280839,1.90924084757397,1.15726942933141,0.78942381979128,0.558129699966368,1.39677132233249,1.22904299785927
158,0.57496238564473,2.59641351090559,2.81964176142678,1.53613841548795,1.0606360588651,0.551241917963455,2.28336081674978,2.52098772387856,1.53597446660226,1.17574347367399,2.28336081674978,2.52098772387856,1.53597446660226,0.863492695818724,0.551241917963455,1.87901662022615,1.61346167977361
159,0.566919439641725,2.28809637093789,2.45781332875716,1.4596602105961,1.23876633014487,0.559471821013963,2.0747819092062,2.34651069942106,1.47690903303799,1.25674939462669,2.0747819092062,2.34651069942106,1.47690903303799,0.908110607820329,0.559471821013963,1.78873775907299,1.54288457146118
16,0.386512570500128,1.01652287834012,1.93219702041554,0.915801540447313,0.728440560841633,0.402828482366821,1.24839679759957,1.68302391599208,0.906709056551629,0.734362820647807,1.24839679759957,1.68302391599208,0.906709056551629,0.568595651507314,0.402828482366821,1.14312314769777,0.995064214631581
160,0.479324530505972,1.61013815602308,2.38839822941795,1.33097551130788,1.15779018839413,0.503127869408226,1.71136881465395,2.12420728581151,1.32472188330696,1.13849730915856,1.71136881465395,2.12420728581151,1.32472188330696,0.820812589283395,0.503127869408226,1.57469882323274,1.36038463246784
161,0.353107960107489,1.34883255816274,0.915906447960786,0.847025951647181,0.44108535656622,0.35454611948003,1.20156302312061,1.40870334129715,0.732541125467385,0.505389542107693,1.20156302312061,1.40870334129715,0.732541125467385,0.429967830793862,0.35454611948003,0.962049257998209,0.840548630294572
162,0.347961719911717,1.19305757130869,2.15873400962474,1.2619754463801,0.876173583690243,0.408341790017218,1.43973720569002,1.90552462192954,1.16115541394966,0.890256769849004,1.43973720569002,1.90552462192954,1.16115541394966,0.649299279933111,0.408341790017218,1.34916850285456,1.16100316028709
163,0.497630167956081,1.72258513860009,2.37967552154267,1.38865628400893,1.20582950889764,0.518464012624577,1.77707816560815,2.17027962335909,1.37631158532909,1.18736832580385,1.77707816560815,2.17027962335909,1.37631158532909,0.852916169214213,0.518464012624577,1.62775942502504,1.40590034254495
164,0.394732174640529,1.9690634940266,2.07128028958797,1.18390912961894,0.916034042001884,0.435115705894171,1.7829332082102,2.03591637806903,1.17761741097212,0.93069232608724,1.7829332082102,2.03591637806903,1.17761741097212,0.682904015990706,0.435115705894171,1.48178983083465,1.27245500584655
165,0.520327515967484,2.3630728327164,2.38728507893942,1.20226710753632,1.24341841449293,0.530337297811663,2.05218993990548,2.26414140262139,1.32853054222138,1.19951478562723,2.05218993990548,2.26414140262139,1.32853054222138,0.864926041719446,0.530337297811663,1.71109416759387,1.47494279363743
166,0.410824162801379,0.857228656877403,1.47480917183757,0.699897533592603,0.771808785379355,0.410682395544376,1.06205727597462,1.45869049627838,0.745452932451246,0.713830633715366,1.06205727597462,1.45869049627838,0.745452932451246,0.562256514629871,0.410682395544376,0.995007834604904,0.878142746792799
167,0.574251587912474,2.29509468921991,2.83374799144239,1.75283466427911,1.45354704110577,0.592445807810362,2.20730796112017,2.56828233491648,1.72255501397545,1.46035193080496,2.20730796112017,2.56828233491648,1.72255501397545,1.02639886930766,0.592445807810362,1.98962431020426,1.71018860972548
168,0.563025882339126,1.75660938471146,1.84225306535069,1.11110182908797,1.02280545524302,0.523939025595303,1.64363907608071,1.92302871821541,1.1415666583793,1.02468548015309,1.64363907608071,1.92302871821541,1.1415666583793,0.774312252874195,0.523939025595303,1.43322998320713,1.25137179168476
169,0.443645801798343,1.7321664573048,2.22448963962283,1.62921151650146,1.19917436968651,0.497039974555307,1.7954418898569,2.19589929703149,1.49010518164895,1.20577760322377,1.7954418898569,2.19589929703149,1.49010518164895,0.85140878888954,0.497039974555307,1.67180599294028,1.43685278926328
17,0.46986573002166,1.70219029323698,1.81107320411064,0.939598809040125,0.907472670340878,0.462727400184919,1.5715455128537,1.8324383190858,1.00479942691819,0.890232092811531,1.5715455128537,1.8324383190858,1.00479942691819,0.676479746498225,0.462727400184919,1.32475383791731,1.15234855037083
170,0.368650495290972,1.30535562755422,2.46065479733665,0.811704775793774,0.942128413841315,0.414532327824359,1.46981641900676,1.89127455861598,0.961733110596557,0.869485218270039,1.46981641900676,1.89127455861598,0.961733110596557,0.642008773047199,0.414532327824359,1.29807732662233,1.12136832686274
171,0.625474188010436,1.6061536038385,2.1186214844323,1.10858254771303,1.05671019785183,0.55825401753781,1.62283276284821,1.97569140967197,1.16852229619532,1.069189810031,1.62283276284821,1.97569140967197,1.16852229619532,0.813721913784404,0.55825401753781,1.45905906968663,1.27889805925686
172,0.222085577379637,1.20647556351899,1.49577029059142,1.07189624941446,0.836618327823604,0.335337148675973,1.29444837980101,1.65020786675123,0.974388344564407,0.774521419066386,1.29444837980101,1.65020786675123,0.974388344564407,0.55492928387118,0.335337148675973,1.17339150254576,1.0057806317718
173,0.720597816258125,2.47253756449663,2.7732075613679,1.42068516510445,1.27734240756278,0.639254229282113,2.21614680986868,2.47914363240779,1.5207452941178,1.33343202847004,2.21614680986868,2.47914363240779,1.5207452941178,0.986343128876076,0.639254229282113,1.88736694121608,1.63774439882929
174,0.439747721351884,2.04192142992329,1.90696493357776,1.28346590404293,1.03323100970234,0.470228704942493,1.81655077166517,2.05060630215618,1.25343115565042,1.03392662570726,1.81655077166517,2.05060630215618,1.25343115565042,0.752077665324875,0.470228704942493,1.53862871379476,1.3249487120243
175,0.375824645018605,0.918258082236323,1.04114719541098,0.822987875722683,0.723947794005228,0.39062914089071,1.03482053949706,1.37672605056276,0.764833045621385,0.683486588458625,1.03482053949706,1.37672605056276,0.764833045621385,0.537057864674668,0.39062914089071,0.964966556034959,0.850099073006109
176,0.463732238094189,1.53673103117541,1.47956233334898,0.870307118855153,0.521051309537713,0.419776710694676,1.39857237723754,1.63453735164684,0.839080869324709,0.614505500959037,1.39857237723754,1.63453735164684,0.839080869324709,0.517141105826856,0.419776710694676,1.12167402479203,0.98129456197256
177,0.475424041618658,1.88699111472394,1.91869327612683,1.37566931399918,1.12686257152038,0.498418172732487,1.76879162903742,2.06003666549939,1.31912822003557,1.11798991014838,1.76879162903742,2.06003666549939,1.31912822003557,0.808204041440433,0.498418172732487,1.56648660618019,1.35287291949065
178,0.570781449981641,1.53162488398473,1.77202873135961,1.2499471494163,1.19212235867216,0.546129841646942,1.56138841689287,1.91468096717928,1.23461424084036,1.15343350929921,1.56138841689287,1.91468096717928,1.23461424084036,0.849781675473078,0.546129841646942,1.46602928355293,1.28204939517173
179,0.333866830077557,1.63815577723858,1.84239012540837,1.07034245582602,0.931869648061267,0.401898438898988,1.5668884883358,1.86175302682898,1.06756298795295,0.888508219834282,1.5668884883358,1.86175302682898,1.06756298795295,0.645203329366635,0.401898438898988,1.346178180738,1.1573222323702
18,0.498067744369917,0.790370907503535,2.37206426323527,0.953994306208742,1.0672811241798,0.491286634466115,1.24927179384543,1.81653234320578,1.03770972206949,0.999765813820694,1.24927179384543,1.81653234320578,1.03770972206949,0.745526224143405,0.491286634466115,1.27581991823535,1.1189132614815
180,0.341436917152527,0.880042314064809,1.05242699419661,0.537833430710681,0.447474636513033,0.340426479458251,0.948762125980145,1.25254425878332,0.540292690069086,0.444251681675734,0.948762125980145,1.25254425878332,0.540292690069086,0.392339080566993,0.340426479458251,0.796462689127072,0.705255447193308
181,0.30310980493798,1.04496996592076,0.81950974967303,0.572925887352688,0.516924228755054,0.32866101120499,0.997315673477589,1.23877501241453,0.56156287657103,0.48068739683249,0.997315673477589,1.23877501241453,0.56156287657103,0.40467420401874,0.32866101120499,0.81958523982391,0.721400394100125
182,0.306528699484831,0.824066161444602,1.36223689539787,0.842653281911766,0.809857437989733,0.36630430076938,1.05138480917216,1.4603135521583,0.810319002973841,0.72900280822038,1.05138480917216,1.4603135521583,0.810319002973841,0.54765355449488,0.36630430076938,1.01275504313117,0.883464894658812
183,0.336028688975837,1.2923039927811,1.89783735500488,1.06532683659739,0.963482923216899,0.40484200085745,1.41402236315815,1.80355899763636,1.05267561884313,0.90235686893814,1.41402236315815,1.80355899763636,1.05267561884313,0.653599434897795,0.40484200085745,1.29315346214395,1.11549116988665
184,0.471435845342502,0.945159086129501,1.51223223063133,0.894586173233104,0.844335866621516,0.452666069462544,1.15088379348412,1.55862687456535,0.885573736885406,0.81630427343574,1.15088379348412,1.55862687456535,0.885573736885406,0.634485171449142,0.452666069462544,1.10284716959266,0.972810949566633
185,0.432208848061064,0.895241241632908,1.15936862486342,0.698282255458408,0.639310397723771,0.40748210570789,1.01824886596904,1.36175908907019,0.691677514812211,0.626498699334189,1.01824886596904,1.36175908907019,0.691677514812211,0.51699040252104,0.40748210570789,0.924546042296408,0.821133254978704
186,0.502204312074531,2.45952267871309,2.46355600871338,1.20763693214896,1.15684072605528,0.514135666152065,2.10533005242254,2.29795918406034,1.32437939531504,1.14390117254229,2.10533005242254,2.29795918406034,1.32437939531504,0.829018419347176,0.514135666152065,1.71789245108505,1.47714109409845
187,0.267858218761375,0.241162828931693,0.917802180096974,0.514356883476369,0.498828908028232,0.30590869904336,0.620709506074672,1.0676705923109,0.473933432465625,0.432959627900254,0.620709506074672,1.0676705923109,0.473933432465625,0.369434163471807,0.30590869904336,0.648818289687862,0.580236371558962
188,0.732760593201928,0.50600225500689,1.81561884160761,0.746388169648617,0.665205318481559,0.559865722530642,0.964073549553171,1.49760383443786,0.786950016970068,0.75122956420315,0.964073549553171,1.49760383443786,0.786950016970068,0.655547643366896,0.559865722530642,0.999964241291063,0.911944537538979
